date,equity
2024-12-16,202340.28371269605
2024-12-17,200189.16597587964
2024-12-18,185864.80261554674
2024-12-19,187777.63734444146
2024-12-20,194070.78465205646
2024-12-23,193139.3267089227
2024-12-24,198694.26199639827
2024-12-26,199492.77653802425
2024-12-27,194319.30298267535
2024-12-30,188166.97543750933
2024-12-31,187857.926777231
2025-01-02,185268.4080885955
2025-01-03,186892.75200644217
2025-01-06,184652.6937982536
2025-01-07,181999.9945795036
2025-01-08,181328.7639734245
2025-01-10,174275.05712527997
2025-01-13,175637.28244167112
2025-01-14,180182.24960743717
2025-01-15,193544.28310273343
2025-01-16,193228.21871738395
2025-01-17,197435.95563567977
2025-01-21,198640.57132781844
2025-01-22,205461.63725587376
2025-01-23,225066.47323915013
2025-01-24,231082.90787803486
2025-01-27,235811.33912798265
2025-01-28,234282.03081652024
2025-01-29,232448.12691637376
2025-01-30,235725.64781328538
2025-01-31,228407.4606112568
2025-02-03,223187.4095280884
2025-02-04,226646.17440387112
2025-02-05,231886.78259631497
2025-02-06,222487.2291358028
2025-02-07,215790.9028889003
2025-02-10,210685.7647253737
2025-02-11,213691.05811382292
2025-02-12,208727.59282213156
2025-02-13,210543.18904825914
2025-02-14,210532.3273729967
2025-02-18,208531.0593339578
2025-02-19,210556.76286283394
2025-02-20,205287.876609477
2025-02-21,197786.48287776564
2025-02-24,200482.01898181217
2025-02-25,196511.2479150045
2025-02-26,187339.05300361916
2025-02-27,188801.3092936206
2025-02-28,191478.4232422937
2025-03-03,185481.32322819956
2025-03-04,180578.31671234805
2025-03-05,184994.62824883847
2025-03-06,185775.2886339703
2025-03-07,193105.8521372357
2025-03-10,193898.2048021832
2025-03-11,184752.90479531675
2025-03-12,178535.87405793671
2025-03-13,181883.5061569587
2025-03-14,184453.91106418526
2025-03-17,190450.51841557457
2025-03-18,190880.2230168624
2025-03-19,190077.66654789879
2025-03-20,192521.14190495445
2025-03-21,188480.60397541954
2025-03-24,188778.13326085045
2025-03-25,182056.24352046067
2025-03-26,182499.04041102625
2025-03-27,182889.51734355188
2025-03-28,185195.85708049036
2025-03-31,192000.85803034998
2025-04-01,192376.72369830703
2025-04-02,192005.079495121
2025-04-03,189049.42757526189
2025-04-04,167871.5826645699
2025-04-07,171463.33543738493
2025-04-08,171463.33543738493
2025-04-09,174856.4133424562
2025-04-10,173758.6602601808
2025-04-11,174248.57087419447
2025-04-14,173967.31116960463
2025-04-15,173020.38537682698
2025-04-16,169548.42814721272
2025-04-17,172073.25596363412
2025-04-21,167085.47343189584
2025-04-22,171550.2236150013
2025-04-23,174075.1770451771
2025-04-24,174848.82124331483
2025-04-25,175549.75720217713
2025-04-28,176206.39134219178
2025-04-29,177417.28971865663
2025-04-30,180819.84271243104
2025-05-01,182289.96649172792
2025-05-02,184015.75679018983
2025-05-05,184898.41682436952
2025-05-06,180117.10597231874
2025-05-07,181566.37759402284
2025-05-08,184046.58108523377
2025-05-09,183057.86800626904
2025-05-12,183070.62764982373
2025-05-13,186562.78858774863
2025-05-14,186883.51322347583
2025-05-15,190768.01828175335
2025-05-16,192460.0838029936
2025-05-19,193601.13907531893
2025-05-20,192534.21646789706
2025-05-21,186996.21881775057
2025-05-22,187362.94531921542
2025-05-23,186084.50271515048
2025-05-27,191648.62663125782
2025-05-28,189990.47855996876
2025-05-29,190347.75477456837
2025-05-30,191747.01907205372
2025-06-02,194055.22979593067
2025-06-03,194523.2531876543
2025-06-04,192732.0347123125
2025-06-05,194095.05682229786
2025-06-06,197194.6357407549
2025-06-09,195618.12270974906
2025-06-10,196106.47905289475
2025-06-11,200575.836383217
2025-06-12,200644.05514847577
2025-06-13,196968.41130887784
2025-06-16,198294.74494912452
2025-06-17,198278.0464894993
2025-06-18,201057.022869443
2025-06-20,202442.6845668307
2025-06-23,207644.46048006922
2025-06-24,210784.01814995913
2025-06-25,202054.90062198273
2025-06-26,198685.77025697753
2025-06-27,201016.88540338166
2025-06-30,204124.17472528107
2025-07-01,207156.85804055817
2025-07-02,211253.22690652497
2025-07-03,215205.18425820954
2025-07-07,213455.59757302888
2025-07-08,207833.95448754914
2025-07-09,204817.13216181885
2025-07-10,207775.2971655494
2025-07-11,203252.8472143775
2025-07-14,206778.54871334782
2025-07-15,203333.37507241807
2025-07-16,215757.39939938457
2025-07-17,223365.88540175272
2025-07-18,218893.88562777432
2025-07-21,216143.84785819013
2025-07-22,222148.92369437177
2025-07-23,226826.1904027458
2025-07-24,226790.48859000165
2025-07-25,229732.80823111694
2025-07-28,224719.31593590317
2025-07-29,220935.65046311342
2025-07-30,216932.07310055368
2025-07-31,207127.6735639257
2025-08-01,206589.10023138335
2025-08-04,214056.9358029045
2025-08-05,209967.86236235275
2025-08-06,209107.6057617677
2025-08-07,208915.38766870994
2025-08-08,210823.11975489158
2025-08-11,210959.76295862693
2025-08-12,218010.44810877342
2025-08-13,218879.7437325527
2025-08-14,220185.37472925684
2025-08-15,216762.63267908595
2025-08-18,216204.84049163864
2025-08-19,212534.31226703475
2025-08-20,211782.2172212138
2025-08-21,210648.16078317136
2025-08-22,220518.29959478162
2025-08-25,214501.76578130506
2025-08-26,221270.72102727674
2025-08-27,222625.7651556947
2025-08-28,222969.52629461073
2025-08-29,225724.42454871268
2025-09-02,229761.5946821133
2025-09-03,221007.19895308645
2025-09-04,227367.40001814993
2025-09-05,222719.12347548635
2025-09-08,220281.6284422222
2025-09-09,221358.39006179007
2025-09-10,219233.00373976858
2025-09-11,228848.1952267536
2025-09-12,226683.4813749446
2025-09-15,225455.49646588697
2025-09-16,225674.92111798658
2025-09-17,237769.77947064774
2025-09-18,244979.5875174408
2025-09-19,246484.82786625673
2025-09-22,246081.82444828798
2025-09-23,244077.27626922846
2025-09-24,242356.59908416987
2025-09-25,242417.34873321772
2025-09-26,246997.01988342524
2025-09-29,248643.32820251703
2025-09-30,245333.93177917722
2025-10-01,243623.33299417055
2025-10-02,243873.55531583691
2025-10-03,247407.0052364912
2025-10-06,243496.96393094922
2025-10-07,238589.4494977909
2025-10-08,240033.3828723366
2025-10-09,238211.5717685158
2025-10-10,231912.1500537331
2025-10-13,237825.4901838617
2025-10-14,250088.24856856628
2025-10-15,255646.5207472162
2025-10-16,248360.83431533142
2025-10-17,255271.56276229187
2025-10-20,257533.7092161493
2025-10-21,252290.44234755798
2025-10-22,247673.2675807663
2025-10-23,242922.17225016077
2025-10-24,244886.5000623556
2025-10-27,246385.2840894552
2025-10-28,242700.17721197588
2025-10-29,239304.24074194414
2025-10-30,238337.2090418099
2025-10-31,246378.75851772382
2025-11-03,246439.74699159715
2025-11-04,242770.69810898675
2025-11-05,242588.95607669366
2025-11-06,238611.44364114935
2025-11-07,241217.6489481562
2025-11-10,236887.1347581921
2025-11-11,249643.08593252918
2025-11-12,248456.7858074071
2025-11-13,244367.38691214344
2025-11-14,242074.4896495702
2025-11-17,236208.19833951833
2025-11-18,239065.72229555922
2025-11-19,238260.02930239515
2025-11-20,235440.9653375514
2025-11-21,243763.22409682797
2025-11-24,246147.365225368
2025-11-25,253957.62184768246
2025-11-26,254357.75786452816
2025-11-28,254245.51344924496
2025-12-01,249973.020102077
2025-12-02,251697.04973691519
2025-12-03,254632.91265195425
2025-12-04,251985.58280271108
2025-12-05,248217.58376401482
2025-12-08,242780.26181266678
2025-12-09,240565.617807845
2025-12-10,247014.79690025223
2025-12-11,247176.15222984855
2025-12-12,238918.48515650537
2025-12-15,238700.59143585007
2025-12-16,233347.3017578247
2025-12-17,228728.99709161796
2025-12-18,231830.7068986064
2025-12-19,230586.60607647937
2025-12-22,236930.94133144058
2025-12-23,238891.83697784357
2025-12-24,241872.97044209437
2025-12-26,239379.42317799525
2025-12-29,234066.45403126674
2025-12-30,231634.70357350307
2025-12-31,227473.24911335902
2026-01-02,236389.04691914516
2026-01-05,250776.34579304652
2026-01-06,257782.52875355678
2026-01-07,244001.22106007533
2026-01-08,255850.00055396833
2026-01-09,251157.80144965925
2026-01-12,241828.9879655205
2026-01-13,239158.03966664453
2026-01-14,234129.7195415667
2026-01-15,239769.45672226843
2026-01-16,235671.34667872798
2026-01-20,229950.1076490876
2026-01-21,236879.35021153005
2026-01-22,236808.71952000173
2026-01-23,234199.62424974507
2026-01-26,236743.94477909675
2026-01-27,229135.5894071063
2026-01-28,224914.62581921104
2026-01-29,227518.1234998751
2026-01-30,227629.13263988975
2026-02-02,234713.83423901084
2026-02-03,238775.6220582892
2026-02-04,247815.70011012538
2026-02-05,244154.92065813157
2026-02-06,260441.8644498288
2026-02-09,261741.63063571937
2026-02-10,258038.975851513
2026-02-11,254977.85132149752
2026-02-12,249762.89127148953
2026-02-13,244929.75776192272
2026-02-17,242791.6840568562
2026-02-18,241673.98781357007
2026-02-19,240555.97987899976
2026-02-20,242502.05820236402
2026-02-23,248405.11412178463
2026-02-24,249436.71815620846
2026-02-25,248831.61084114498
2026-02-26,243559.71859871334
2026-02-27,249714.70824419273
2026-03-02,234163.23569346254
2026-03-03,240218.46478488162
2026-03-04,242205.76550349814
2026-03-05,231976.32869014365
2026-03-06,230685.87402688112
2026-03-09,232182.647616969
2026-03-10,229165.70839272585
2026-03-11,227527.1920200452
2026-03-12,225567.0307346448
2026-03-13,222501.56009255495
2026-03-16,225203.85912543393
2026-03-17,223663.25759345148
2026-03-18,220695.1514107397
2026-03-19,217289.85769586288
2026-03-20,210942.21729772649
2026-03-23,210692.63564031682
2026-03-24,212836.0160347836
2026-03-25,213744.0707004771
2026-03-26,206661.7671535716
2026-03-27,201965.65664774604
2026-03-30,201197.62019418692
2026-03-31,206592.57745715158
2026-04-01,208354.04325462616
2026-04-02,210251.3821351651
2026-04-06,209037.49695183075
2026-04-07,205434.14862800873
2026-04-08,210501.78705361154
2026-04-09,213206.1675655468
2026-04-10,209044.4983455761
2026-04-13,209463.7108833416
2026-04-14,208043.6704042331
2026-04-15,209869.27361501587
2026-04-16,211270.6706887616
2026-04-17,216005.42673161507
2026-04-20,215342.2356000233
2026-04-21,215083.21261283295
2026-04-22,216996.13937064545
2026-04-23,217740.21067496674
2026-04-24,216992.0151335849
