date,equity
2025-04-25,132112.05843388967
2025-04-28,132112.05843388967
2025-04-29,132112.05843388967
2025-04-30,132112.05843388967
2025-05-01,132276.65567438083
2025-05-02,131712.34665338474
2025-05-05,132975.32901422458
2025-05-06,133334.7496074863
2025-05-07,133784.86215631443
2025-05-08,131045.02346756347
2025-05-09,131144.12417557128
2025-05-12,126829.6326574545
2025-05-13,127053.06921378951
2025-05-14,126959.31610099654
2025-05-15,128608.35290519576
2025-05-16,129936.69583122115
2025-05-19,129792.1197203813
2025-05-20,129485.44888297896
2025-05-21,128462.89407340865
2025-05-22,128549.64245597701
2025-05-23,128059.83825675826
2025-05-27,128022.16372672896
2025-05-28,127878.46218864303
2025-05-29,127480.66467277388
2025-05-30,127726.87863151412
2025-06-02,129412.15828419582
2025-06-03,129791.122029313
2025-06-04,129053.41817189113
2025-06-05,126513.16801930324
2025-06-06,127921.42495064871
2025-06-09,126821.6114549007
2025-06-10,126898.07228669719
2025-06-11,128388.49856066666
2025-06-12,128039.36837458573
2025-06-13,125951.16516184769
2025-06-16,127457.60402750931
2025-06-17,126256.21683882068
2025-06-18,126774.15165136645
2025-06-20,125235.72161446043
2025-06-23,127541.2439207561
2025-06-24,130560.78973865866
2025-06-25,130385.55185464422
2025-06-26,130693.24584927694
2025-06-27,131149.65055432453
2025-06-30,136543.80577069102
2025-07-01,136363.1513441163
2025-07-02,134076.81827526866
2025-07-03,136297.46396046458
2025-07-07,136646.33819371043
2025-07-08,135271.7012193757
2025-07-09,135461.63395863352
2025-07-10,133939.50638371287
2025-07-11,130942.90656069845
2025-07-14,132429.01085452168
2025-07-15,129001.06500796408
2025-07-16,129037.17123202413
2025-07-17,130646.16370944113
2025-07-18,127519.76623987315
2025-07-21,127123.84398353405
2025-07-22,128180.1737259657
2025-07-23,128813.44657406249
2025-07-24,123202.66911587157
2025-07-25,122658.73857387938
2025-07-28,121458.42405232046
2025-07-29,121062.1557287515
2025-07-30,121562.17434447416
2025-07-31,120125.41528487264
2025-08-01,118516.57891423708
2025-08-04,121538.8354986155
2025-08-05,120723.60179500222
2025-08-06,120647.06806267379
2025-08-07,122550.24844639852
2025-08-08,124203.39020070505
2025-08-11,125744.64493040268
2025-08-12,126022.6019406308
2025-08-13,126446.12508448584
2025-08-14,123847.23230047768
2025-08-15,122135.54693670815
2025-08-18,120902.2160994584
2025-08-19,124515.53489943093
2025-08-20,122296.84583335606
2025-08-21,119779.67177503915
2025-08-22,122748.23882597299
2025-08-25,120203.98181455942
2025-08-26,120501.16587942453
2025-08-27,121066.57288473459
2025-08-28,120045.62797877124
2025-08-29,120338.40994021228
2025-09-02,121204.4803933319
2025-09-03,120244.08276454773
2025-09-04,122932.35745326843
2025-09-05,121262.28584186401
2025-09-08,121871.9152535614
2025-09-09,124601.5733784851
2025-09-10,122157.65219325635
2025-09-11,124128.02092189404
2025-09-12,122244.5789453468
2025-09-15,124254.26834697339
2025-09-16,123975.6708204231
2025-09-17,127077.00219954937
2025-09-18,129875.1186431834
2025-09-19,130634.71933593243
2025-09-22,129051.13704620337
2025-09-23,129111.42580475022
2025-09-24,128478.06642593553
2025-09-25,129071.13456024339
2025-09-26,130481.19914636921
2025-09-29,130354.20136652302
2025-09-30,129475.58295450518
2025-10-01,126688.11002295552
2025-10-02,127190.95626776753
2025-10-03,129293.67482703266
2025-10-06,130431.98683112202
2025-10-07,130206.96961157856
2025-10-08,130444.21597235737
2025-10-09,130575.7939218813
2025-10-10,125318.69580786763
2025-10-13,129204.29566138325
2025-10-14,128568.15691706297
2025-10-15,130051.58910700437
2025-10-16,125755.31817930225
2025-10-17,127114.40565031055
2025-10-20,130621.0044738579
2025-10-21,127251.95366209032
2025-10-22,125467.39224564991
2025-10-23,125988.95453202687
2025-10-24,128743.58621537648
2025-10-27,130433.70939958058
