date,equity
2025-01-27,187680.8517226043
2025-01-28,186127.29434955743
2025-01-29,186261.8902510467
2025-01-30,187568.99300754693
2025-01-31,186604.34063709405
2025-02-03,185264.69953637826
2025-02-04,185714.44789987314
2025-02-05,186416.74421411267
2025-02-06,185620.2308342815
2025-02-07,183768.63847061948
2025-02-10,186001.03985306577
2025-02-11,186724.85479663237
2025-02-12,185110.81231234892
2025-02-13,185960.95399446736
2025-02-14,185164.43414926124
2025-02-18,184505.73498686982
2025-02-19,185060.11389764538
2025-02-20,183993.7854483961
2025-02-21,182337.79046472302
2025-02-24,182689.2109626173
2025-02-25,182111.94231968682
2025-02-26,180758.05580693047
2025-02-27,181795.41482716362
2025-02-28,184153.8618639068
2025-03-03,183331.7705972747
2025-03-04,180176.77678137334
2025-03-05,181708.74623695135
2025-03-06,180475.72345693188
2025-03-07,182541.71820196463
2025-03-10,184531.1625433105
2025-03-11,181590.04584604717
2025-03-12,179488.62638956524
2025-03-13,180825.93552118755
2025-03-14,181699.74426752544
2025-03-17,182472.07118009595
2025-03-18,181913.76267401726
2025-03-19,181552.43374411613
2025-03-20,181763.18102423698
2025-03-21,180455.8654190734
2025-03-24,180038.034085913
2025-03-25,178605.73578412877
2025-03-26,179723.46847303258
2025-03-27,179776.65486295568
2025-03-28,179555.39082105504
2025-03-31,181763.58608396398
2025-04-01,181002.9686558703
2025-04-02,179859.05197253267
2025-04-03,178697.70650786828
2025-04-04,170969.75382250175
2025-04-07,172352.45935357042
2025-04-08,172352.45935357042
2025-04-09,174290.34716569897
2025-04-10,173663.38360368725
2025-04-11,173943.181943531
2025-04-14,173782.55450212475
2025-04-15,173192.66482637773
2025-04-16,170651.28398226152
2025-04-17,170663.482569917
2025-04-21,168319.90043546993
2025-04-22,171353.40304472286
2025-04-23,173070.40183927852
2025-04-24,174192.91662035792
2025-04-25,175380.65021715968
2025-04-28,176688.07187090724
2025-04-29,177781.7810612759
2025-04-30,179364.61618243068
2025-05-01,178534.2690602383
2025-05-02,182267.1356984219
2025-05-05,182977.96982775538
2025-05-06,179077.45454607814
2025-05-07,180024.55465899318
2025-05-08,182212.5120869717
2025-05-09,181476.37568865626
2025-05-12,181299.96025199912
2025-05-13,184285.79803660323
2025-05-14,184985.13448527266
2025-05-15,186480.6434713251
2025-05-16,187714.5760948371
2025-05-19,188530.71607896796
2025-05-20,188434.64640086395
2025-05-21,184917.86853831512
2025-05-22,184898.1383899997
2025-05-23,183744.54866832
2025-05-27,186725.21336904896
2025-05-28,186211.3433434142
2025-05-29,186208.1476036681
2025-05-30,187889.4949852599
2025-06-02,189451.57988516224
2025-06-03,189678.008794464
2025-06-04,189039.72719351185
2025-06-05,188088.69464651478
2025-06-06,189518.994542755
2025-06-09,188529.9460145269
2025-06-10,188819.3550229815
2025-06-11,190518.3521848467
2025-06-12,191104.88415291256
2025-06-13,188847.01017525146
2025-06-16,189906.92967506955
2025-06-17,189735.10075661252
2025-06-18,189793.365481344
2025-06-20,189528.4179013316
2025-06-23,191494.84235923557
2025-06-24,193801.8569109654
2025-06-25,191820.4261095738
2025-06-26,192520.0287995599
2025-06-27,193734.54304363948
2025-06-30,196041.62061169368
2025-07-01,192947.73482811594
2025-07-02,193294.98852513192
2025-07-03,195117.7239224708
2025-07-07,194082.00161717294
2025-07-08,192097.84184239266
2025-07-09,192549.29373143075
2025-07-10,193788.6098172462
2025-07-11,192550.33313704393
2025-07-14,193797.61126662156
2025-07-15,193311.1454565396
2025-07-16,194194.5415165801
2025-07-17,196180.690835597
2025-07-18,195236.2542392869
2025-07-21,194470.786925248
2025-07-22,196515.445128373
2025-07-23,200426.51004689105
2025-07-24,200199.81726104184
2025-07-25,200910.3043597357
2025-07-28,200083.70044428276
2025-07-29,200899.90568669545
2025-07-30,200729.0783105227
2025-07-31,198265.14956143821
2025-08-01,197292.37737315946
2025-08-04,200279.56888139414
2025-08-05,199506.92795121836
2025-08-06,199161.3409926715
2025-08-07,199574.6078548882
2025-08-08,200197.14150051808
2025-08-11,200472.46967129444
2025-08-12,202076.82079128956
2025-08-13,202977.67110256886
2025-08-14,203523.04747585987
2025-08-15,202685.49152188038
2025-08-18,201768.26434814915
2025-08-19,201708.32820618138
2025-08-20,202628.78743047122
2025-08-21,202655.46105893655
2025-08-22,204599.46791013284
2025-08-25,202726.79179318948
2025-08-26,203324.89186032815
2025-08-27,203660.32270749612
2025-08-28,203418.60708515905
2025-08-29,204991.74655812047
2025-09-02,204360.51059255682
2025-09-03,202552.47673708145
2025-09-04,204122.08316713516
2025-09-05,201697.90234859535
2025-09-08,201029.17054053466
2025-09-09,201881.35662909667
2025-09-10,200401.14974921313
2025-09-11,204335.25746412552
2025-09-12,203842.30721540726
2025-09-15,203119.8494364766
2025-09-16,202545.24784345902
2025-09-17,205987.96532697952
2025-09-18,208311.20344038284
2025-09-19,208768.54018659866
2025-09-22,210202.98778338602
2025-09-23,210191.72198290995
2025-09-24,209073.98959155253
2025-09-25,209085.58399768046
2025-09-26,210326.6483745115
2025-09-29,210534.95301121747
2025-09-30,212067.10813206708
2025-10-01,214155.01860875162
2025-10-02,212865.53249432563
2025-10-03,213251.1792991352
2025-10-06,211819.47885305074
2025-10-07,212059.13185199213
2025-10-08,211936.2874382348
2025-10-09,211202.17379840327
2025-10-10,207449.71678079007
2025-10-13,208412.03165631875
2025-10-14,209232.90505570412
2025-10-15,211313.7055851841
2025-10-16,211232.23595780373
2025-10-17,213847.4540516758
2025-10-20,214678.010135355
2025-10-21,214052.40574997902
2025-10-22,211807.8643376255
2025-10-23,210859.10633439064
2025-10-24,212433.41789597512
2025-10-27,213433.9662358189
2025-10-28,213780.99222580175
2025-10-29,214726.24055496434
2025-10-30,213285.60020981217
2025-10-31,212226.75694725272
2025-11-03,211827.46877739188
2025-11-04,208732.7518202996
2025-11-05,208728.86526939628
2025-11-06,206964.59339756708
2025-11-07,206614.51120947587
2025-11-10,207901.95427009187
2025-11-11,211277.06199714265
2025-11-12,210590.95753547273
2025-11-13,207557.23134997225
2025-11-14,206300.23742436597
2025-11-17,205279.2301963363
2025-11-18,206824.09295449292
2025-11-19,205972.22619423902
2025-11-20,204219.0229624275
2025-11-21,208662.1621988777
2025-11-24,207283.60433754956
2025-11-25,210500.8499277595
2025-11-26,211376.868115911
2025-11-28,211737.47054816197
2025-12-01,207607.64898444127
2025-12-02,207112.51673651647
2025-12-03,209326.58578253697
2025-12-04,208716.57441473912
2025-12-05,207745.9879584403
2025-12-08,207527.40492573826
2025-12-09,208033.50616912424
2025-12-10,212584.62443999827
2025-12-11,214098.5911758381
2025-12-12,207084.77446386247
2025-12-15,207436.36174568828
2025-12-16,205111.90141853984
2025-12-17,203445.1756024886
2025-12-18,203680.4789751554
2025-12-19,202979.7241471658
2025-12-22,204480.52744680384
2025-12-23,204245.84954576482
2025-12-24,205473.159558733
2025-12-26,204808.5616011219
2025-12-29,203236.22732682992
2025-12-30,202338.7223219471
2025-12-31,200918.7333426075
2026-01-02,206106.89724489022
2026-01-05,211463.55862947274
2026-01-06,214775.2823271351
2026-01-07,208963.6021864776
2026-01-08,208911.74126182887
2026-01-09,208187.15813925772
2026-01-12,206148.55227924554
2026-01-13,206896.6972952119
2026-01-14,207694.30313017283
2026-01-15,208504.72386076365
2026-01-16,206077.8779440156
2026-01-20,203578.72065795245
2026-01-21,207726.81965223627
2026-01-22,208807.340938247
2026-01-23,209879.89254196486
2026-01-26,209184.18262651088
2026-01-27,207031.0393178529
2026-01-28,208101.68018110076
2026-01-29,209638.00674970428
2026-01-30,206957.4985133416
2026-02-02,210267.00268432623
2026-02-03,213994.80927917486
2026-02-04,217097.87128326422
2026-02-05,213137.19576141363
2026-02-06,223242.9255969239
2026-02-09,225672.4890582276
2026-02-10,223722.56114074713
2026-02-11,224228.74193613022
2026-02-12,221603.6273866536
2026-02-13,222713.68939578152
2026-02-17,224563.96734988305
2026-02-18,223962.2160223684
2026-02-19,224310.74283206082
2026-02-20,224049.44379031274
2026-02-23,224701.6593970022
2026-02-24,227704.7026861868
2026-02-25,226778.25862490747
2026-02-26,225615.51478895143
2026-02-27,228228.83565076784
2026-03-02,229797.5997956653
2026-03-03,226697.67662739858
2026-03-04,228095.2021431404
2026-03-05,223817.72690815505
2026-03-06,223885.60995918076
2026-03-09,223347.77794318955
2026-03-10,221618.8957715587
2026-03-11,221426.89290290634
2026-03-12,219537.84074305903
2026-03-13,217570.05505513112
2026-03-16,217574.95149094687
2026-03-17,218966.25651414023
2026-03-18,216967.9930474356
2026-03-19,214914.09627627692
2026-03-20,211593.42622385055
2026-03-23,211633.3258324626
2026-03-24,213005.4202661552
2026-03-25,214121.54773044965
2026-03-26,207563.31806850812
2026-03-27,204668.53357736958
2026-03-30,203176.31406515048
2026-03-31,203970.45741477958
2026-04-01,203882.46204888466
2026-04-02,204643.47838723304
2026-04-06,205215.4670900071
2026-04-07,203320.44180834875
2026-04-08,206735.13865178227
2026-04-09,208837.50529190127
2026-04-10,207395.72365280215
2026-04-13,206918.1586783402
2026-04-14,208944.01793906162
2026-04-15,208234.29598471592
2026-04-16,208874.53705832432
2026-04-17,212076.77071616123
2026-04-20,212246.9977516837
2026-04-21,212636.13077780674
2026-04-22,212098.42154929112
2026-04-23,213006.35927054356
2026-04-24,213044.64062735508
2026-04-27,213211.5169853873
2026-04-28,211102.7300362296
2026-04-29,210586.8628273675
2026-04-30,212971.76410222639
2026-05-01,211421.34611068832
2026-05-04,209325.41025134065
2026-05-05,211640.5587023387
2026-05-06,218245.265855659
